x,y,dx,dy
-2,-35,1,0
-1,-35,0,1
-1,-34,-1,0
-2,-34,-1,0
-3,-34,-1,0
-4,-34,-1,0
-5,-34,-1,0
-6,-34,-1,0
-7,-34,0,1
-7,-33,1,0
-6,-33,1,0
-5,-33,1,0
-4,-33,1,0
-3,-33,1,0
-2,-33,1,0
-1,-33,0,1
-1,-32,-1,0
-2,-32,-1,0
-3,-32,-1,0
-4,-32,-1,0
-5,-32,0,1
-5,-31,1,0
-4,-31,1,0
-3,-31,1,0
-2,-31,1,0
-1,-31,0,1
-1,-30,0,1
-1,-29,-1,0
-2,-29,0,-1
-2,-30,-1,0
-3,-30,0,1
-3,-29,-1,0
-4,-29,0,-1
-4,-30,-1,0
-5,-30,0,1
-5,-29,0,1
-5,-28,1,0
-4,-28,1,0
-3,-28,1,0
-2,-28,1,0
-1,-28,0,1
-1,-27,-1,0
-2,-27,-1,0
-3,-27,-1,0
-4,-27,-1,0
-5,-27,-1,0
-6,-27,0,-1
-6,-28,0,-1
-6,-29,0,-1
-6,-30,0,-1
-6,-31,0,-1
-6,-32,-1,0
-7,-32,0,1
-7,-31,0,1
-7,-30,0,1
-7,-29,0,1
-7,-28,0,1
-7,-27,1,1
-6,-26,1,0
-5,-26,1,0
-4,-26,1,0
-3,-26,1,0
-2,-26,1,0
-1,-26,0,1
-1,-25,-1,0
-2,-25,-1,0
-3,-25,-1,0
-4,-25,-1,0
-5,-25,1,1
-4,-24,1,0
-3,-24,1,0
-2,-24,1,0
-1,-24,0,1
-1,-23,-1,0
-2,-23,1,1
-1,-22,0,1
-1,-21,-1,-1
-2,-22,-1,-1
-3,-23,-2,-1
-5,-24,-1,-1
-6,-25,-1,-1
-7,-26,-1,-1
-8,-27,0,-1
-8,-28,0,-1
-8,-29,0,-1
-8,-30,0,-1
-8,-31,0,-1
-8,-32,0,-1
-8,-33,0,-1
-8,-34,0,-1
-8,-35,0,-1
-8,-36,1,-1
-7,-37,0,-1
-7,-38,-1,1
-8,-37,0,-1
-8,-38,1,-1
-7,-39,1,-1
-6,-40,-1,0
-7,-40,0,-1
-7,-41,1,0
-6,-41,0,-1
-6,-42,0,-1
-6,-43,-1,-1
-7,-44,0,1
-7,-43,0,1
-7,-42,-1,0
-8,-42,-1,0
-9,-42,-1,0
-10,-42,0,1
-10,-41,0,1
-10,-40,1,0
-9,-40,0,-1
-9,-41,1,0
-8,-41,0,1
-8,-40,0,1
-8,-39,-1,0
-9,-39,-1,0
-10,-39,-1,0
-11,-39,-1,0
-12,-39,0,1
-12,-38,1,0
-11,-38,1,0
-10,-38,1,0
-9,-38,0,1
-9,-37,0,1
-9,-36,0,1
-9,-35,0,1
-9,-34,0,1
-9,-33,0,1
-9,-32,0,1
-9,-31,0,1
-9,-30,0,1
-9,-29,0,1
-9,-28,0,1
-9,-27,1,1
-8,-26,1,1
-7,-25,1,1
-6,-24,1,1
-5,-23,1,0
-4,-23,1,1
-3,-22,1,1
-2,-21,1,1
-1,-20,0,1
-1,-19,-1,1
-2,-18,-2,1
-4,-17,1,1
-3,-16,0,-1
-3,-17,-1,-1
-4,-18,1,0
-3,-18,1,-1
-2,-19,0,-1
-2,-20,-1,-1
-3,-21,-1,-1
-4,-22,-2,1
-6,-21,0,1
-6,-20,-1,-1
-7,-21,0,-1
-7,-22,-1,-1
-8,-23,-1,-1
-9,-24,-2,-1
-11,-25,-1,0
-12,-25,-1,0
-13,-25,-1,0
-14,-25,0,1
-14,-24,0,1
-14,-23,-1,0
-15,-23,-1,0
-16,-23,0,-1
-16,-24,1,0
-15,-24,0,-1
-15,-25,-1,0
-16,-25,-1,0
-17,-25,0,1
-17,-24,0,1
-17,-23,1,1
-16,-22,1,0
-15,-22,1,0
-14,-22,1,0
-13,-22,0,1
-13,-21,-1,0
-14,-21,-1,0
-15,-21,1,1
-14,-20,1,1
-13,-19,0,1
-13,-18,0,1
-13,-17,-1,0
-14,-17,-1,0
-15,-17,-1,-1
-16,-18,-1,-1
-17,-19,-1,-1
-18,-20,-1,-1
-19,-21,1,-1
-18,-22,0,1
-18,-21,1,0
-17,-21,0,1
-17,-20,1,0
-16,-20,0,1
-16,-19,1,0
-15,-19,0,1
-15,-18,1,0
-14,-18,0,-1
-14,-19,-1,-1
-15,-20,-1,-1
-16,-21,-1,-1
-17,-22,-1,-1
-18,-23,0,-1
-18,-24,0,-1
-18,-25,0,-1
-18,-26,1,0
-17,-26,1,0
-16,-26,1,0
-15,-26,1,0
-14,-26,1,0
-13,-26,1,0
-12,-26,2,1
-10,-25,-1,-1
-11,-26,-2,-1
-13,-27,-1,-1
-14,-28,0,-1
-14,-29,1,0
-13,-29,0,1
-13,-28,1,1
-12,-27,0,-1
-12,-28,0,-1
-12,-29,1,0
-11,-29,0,-1
-11,-30,0,-1
-11,-31,0,-1
-11,-32,0,-1
-11,-33,0,-1
-11,-34,-1,0
-12,-34,0,1
-12,-33,0,1
-12,-32,0,1
-12,-31,0,1
-12,-30,-1,0
-13,-30,0,-1
-13,-31,0,-1
-13,-32,0,-1
-13,-33,0,-1
-13,-34,-1,0
-14,-34,0,1
-14,-33,0,1
-14,-32,0,1
-14,-31,0,1
-14,-30,-1,1
-15,-29,0,1
-15,-28,1,1
-14,-27,-1,0
-15,-27,-1,0
-16,-27,0,-1
-16,-28,0,-1
-16,-29,-1,0
-17,-29,-1,0
-18,-29,-1,0
-19,-29,-1,0
-20,-29,-1,0
-21,-29,-1,0
-22,-29,-1,0
-23,-29,-1,0
-24,-29,-1,0
-25,-29,-1,0
-26,-29,-1,0
-27,-29,-1,0
-28,-29,-1,0
-29,-29,-1,0
-30,-29,-1,0
-31,-29,-1,0
-32,-29,0,1
-32,-28,1,0
-31,-28,1,0
-30,-28,1,0
-29,-28,1,0
-28,-28,1,0
-27,-28,1,0
-26,-28,1,0
-25,-28,1,0
-24,-28,1,0
-23,-28,1,0
-22,-28,1,0
-21,-28,1,0
-20,-28,1,0
-19,-28,1,0
-18,-28,1,0
-17,-28,0,1
-17,-27,-1,0
-18,-27,-1,0
-19,-27,-1,0
-20,-27,-1,0
-21,-27,-1,0
-22,-27,-1,0
-23,-27,-1,0
-24,-27,-1,0
-25,-27,-1,0
-26,-27,-1,0
-27,-27,-1,0
-28,-27,-1,0
-29,-27,-1,0
-30,-27,-1,0
-31,-27,-1,0
-32,-27,0,1
-32,-26,0,1
-32,-25,1,0
-31,-25,0,-1
-31,-26,1,0
-30,-26,0,1
-30,-25,1,0
-29,-25,0,-1
-29,-26,1,0
-28,-26,0,1
-28,-25,1,0
-27,-25,0,-1
-27,-26,1,0
-26,-26,0,1
-26,-25,1,0
-25,-25,0,-1
-25,-26,1,0
-24,-26,1,0
-23,-26,1,0
-22,-26,1,0
-21,-26,1,0
-20,-26,1,0
-19,-26,0,1
-19,-25,0,1
-19,-24,0,1
-19,-23,0,1
-19,-22,-1,0
-20,-22,-1,-1
-21,-23,1,0
-20,-23,0,-1
-20,-24,0,-1
-20,-25,-1,0
-21,-25,0,1
-21,-24,-1,0
-22,-24,0,-1
-22,-25,-1,0
-23,-25,-1,0
-24,-25,1,1
-23,-24,-1,0
-24,-24,2,1
-22,-23,1,1
-21,-22,-1,0
-22,-22,-1,0
-23,-22,-1,0
-24,-22,0,1
-24,-21,1,0
-23,-21,1,0
-22,-21,0,1
-22,-20,-1,0
-23,-20,-1,0
-24,-20,-1,0
-25,-20,-1,0
-26,-20,-1,0
-27,-20,-1,0
-28,-20,0,1
-28,-19,0,1
-28,-18,0,1
-28,-17,0,1
-28,-16,-1,0
-29,-16,-1,-1
-30,-17,1,0
-29,-17,0,-1
-29,-18,0,-1
-29,-19,0,-1
-29,-20,0,-1
-29,-21,1,0
-28,-21,1,0
-27,-21,1,0
-26,-21,1,0
-25,-21,0,-1
-25,-22,-1,0
-26,-22,-1,0
-27,-22,-1,0
-28,-22,-1,0
-29,-22,-1,0
-30,-22,0,1
-30,-21,0,1
-30,-20,0,1
-30,-19,0,1
-30,-18,-1,0
-31,-18,0,-1
-31,-19,0,-1
-31,-20,0,-1
-31,-21,0,-1
-31,-22,-1,0
-32,-22,0,1
-32,-21,0,1
-32,-20,0,1
-32,-19,0,1
-32,-18,-1,-1
-33,-19,0,-1
-33,-20,0,-1
-33,-21,0,-1
-33,-22,0,-1
-33,-23,1,0
-32,-23,1,0
-31,-23,1,0
-30,-23,1,0
-29,-23,1,0
-28,-23,1,0
-27,-23,1,0
-26,-23,1,0
-25,-23,1,0
-24,-23,1,0
-23,-23,-2,-1
-25,-24,-1,0
-26,-24,-1,0
-27,-24,-1,0
-28,-24,-1,0
-29,-24,-1,0
-30,-24,-1,0
-31,-24,-1,0
-32,-24,-1,0
-33,-24,0,-1
-33,-25,0,-1
-33,-26,-1,-1
-34,-27,1,0
-33,-27,0,-1
-33,-28,0,-1
-33,-29,-1,0
-34,-29,0,1
-34,-28,-1,0
-35,-28,-1,0
-36,-28,-1,0
-37,-28,-1,0
-38,-28,-1,0
-39,-28,-1,0
-40,-28,-1,0
-41,-28,0,-1
-41,-29,1,0
-40,-29,1,0
-39,-29,1,0
-38,-29,1,0
-37,-29,1,0
-36,-29,1,0
-35,-29,0,-1
-35,-30,-1,0
-36,-30,0,-1
-36,-31,-1,0
-37,-31,0,1
-37,-30,-1,0
-38,-30,-1,0
-39,-30,-1,0
-40,-30,-1,0
-41,-30,-1,0
-42,-30,-1,-1
-43,-31,1,0
-42,-31,1,0
-41,-31,1,0
-40,-31,1,0
-39,-31,1,0
-38,-31,0,-1
-38,-32,1,0
-37,-32,1,0
-36,-32,1,0
-35,-32,1,0
-34,-32,1,0
-33,-32,1,0
-32,-32,1,0
-31,-32,1,0
-30,-32,1,0
-29,-32,1,0
-28,-32,1,0
-27,-32,1,0
-26,-32,1,0
-25,-32,0,1
-25,-31,-1,0
-26,-31,-1,0
-27,-31,-1,0
-28,-31,-1,0
-29,-31,-1,0
-30,-31,-1,0
-31,-31,-1,0
-32,-31,-1,0
-33,-31,-1,0
-34,-31,-1,0
-35,-31,1,1
-34,-30,1,0
-33,-30,1,0
-32,-30,1,0
-31,-30,1,0
-30,-30,1,0
-29,-30,1,0
-28,-30,1,0
-27,-30,1,0
-26,-30,1,0
-25,-30,1,0
-24,-30,1,0
-23,-30,1,0
-22,-30,1,0
-21,-30,0,-1
-21,-31,0,-1
-21,-32,0,-1
-21,-33,-1,0
-22,-33,0,1
-22,-32,0,1
-22,-31,-1,0
-23,-31,-1,0
-24,-31,0,-1
-24,-32,1,0
-23,-32,0,-1
-23,-33,-1,0
-24,-33,0,-1
-24,-34,0,-1
-24,-35,0,-1
-24,-36,1,0
-23,-36,1,0
-22,-36,1,0
-21,-36,0,1
-21,-35,-1,0
-22,-35,-1,0
-23,-35,0,1
-23,-34,1,0
-22,-34,1,0
-21,-34,1,0
-20,-34,0,1
-20,-33,0,1
-20,-32,0,1
-20,-31,0,1
-20,-30,1,0
-19,-30,0,-1
-19,-31,0,-1
-19,-32,0,-1
-19,-33,0,-1
-19,-34,0,-1
-19,-35,-1,0
-20,-35,0,-1
-20,-36,1,0
-19,-36,0,-1
-19,-37,0,-1
-19,-38,0,-1
-19,-39,-1,0
-20,-39,-1,0
-21,-39,-1,0
-22,-39,-1,0
-23,-39,-1,0
-24,-39,-1,0
-25,-39,-1,0
-26,-39,-1,0
-27,-39,-1,0
-28,-39,-1,0
-29,-39,-1,0
-30,-39,-1,0
-31,-39,-1,0
-32,-39,-1,0
-33,-39,0,1
-33,-38,1,0
-32,-38,1,0
-31,-38,1,0
-30,-38,1,0
-29,-38,1,0
-28,-38,1,0
-27,-38,1,0
-26,-38,1,0
-25,-38,1,0
-24,-38,1,0
-23,-38,1,0
-22,-38,1,0
-21,-38,1,0
-20,-38,0,1
-20,-37,-1,0
-21,-37,-1,0
-22,-37,-1,0
-23,-37,-1,0
-24,-37,-1,0
-25,-37,-1,0
-26,-37,-1,0
-27,-37,-1,0
-28,-37,-1,0
-29,-37,-1,0
-30,-37,-1,0
-31,-37,-1,0
-32,-37,-1,0
-33,-37,0,1
-33,-36,1,0
-32,-36,1,0
-31,-36,1,0
-30,-36,1,0
-29,-36,1,0
-28,-36,1,0
-27,-36,1,0
-26,-36,1,0
-25,-36,0,1
-25,-35,0,1
-25,-34,0,1
-25,-33,-1,0
-26,-33,-1,0
-27,-33,-1,0
-28,-33,-1,0
-29,-33,-1,0
-30,-33,-1,0
-31,-33,-1,0
-32,-33,-1,0
-33,-33,-1,0
-34,-33,-1,0
-35,-33,-1,0
-36,-33,-1,0
-37,-33,-1,0
-38,-33,-1,0
-39,-33,0,1
-39,-32,-1,0
-40,-32,0,-1
-40,-33,-1,0
-41,-33,0,1
-41,-32,-1,0
-42,-32,-1,0
-43,-32,-1,0
-44,-32,-2,-1
-46,-33,-1,-1
-47,-34,-1,0
-48,-34,1,1
-47,-33,-1,0
-48,-33,0,1
-48,-32,1,0
-47,-32,1,0
-46,-32,1,0
-45,-32,1,1
-44,-31,-1,0
-45,-31,0,1
-45,-30,1,0
-44,-30,1,0
-43,-30,0,1
-43,-29,1,0
-42,-29,0,1
-42,-28,-1,0
-43,-28,-1,-1
-44,-29,-1,0
-45,-29,-1,0
-46,-29,0,1
-46,-28,1,0
-45,-28,1,0
-44,-28,0,1
-44,-27,-1,0
-45,-27,-1,0
-46,-27,-1,0
-47,-27,-1,0
-48,-27,-1,0
-49,-27,-1,0
-50,-27,-1,0
-51,-27,-1,0
-52,-27,-1,0
-53,-27,-1,0
-54,-27,-1,0
-55,-27,-1,0
-56,-27,-1,0
-57,-27,-1,0
-58,-27,0,1
-58,-26,0,1
-58,-25,-1,0
-59,-25,0,-1
-59,-26,0,-1
-59,-27,-1,0
-60,-27,-1,0
-61,-27,-1,0
-62,-27,-1,0
-63,-27,-2,0
-65,-27,0,1
-65,-26,0,1
-65,-25,-1,0
-66,-25,0,1
-66,-24,-1,-1
-67,-25,-1,0
-68,-25,-1,0
-69,-25,-1,0
-70,-25,-1,0
-71,-25,-1,0
-72,-25,0,1
-72,-24,-1,0
-73,-24,-1,0
-74,-24,-1,0
-75,-24,-1,0
-76,-24,-1,0
-77,-24,0,-1
-77,-25,-1,0
-78,-25,0,-1
-78,-26,0,-1
-78,-27,0,-1
-78,-28,0,-1
-78,-29,1,0
-77,-29,0,1
-77,-28,1,0
-76,-28,0,1
-76,-27,-1,0
-77,-27,0,1
-77,-26,1,0
-76,-26,0,1
-76,-25,1,0
-75,-25,1,0
-74,-25,1,0
-73,-25,1,-1
-72,-26,0,-1
-72,-27,0,-1
-72,-28,-1,0
-73,-28,0,1
-73,-27,0,1
-73,-26,-1,0
-74,-26,-1,0
-75,-26,0,-1
-75,-27,1,0
-74,-27,0,-1
-74,-28,-1,0
-75,-28,0,-1
-75,-29,-1,0
-76,-29,2,0
-74,-29,1,0
-73,-29,1,0
-72,-29,0,-1
-72,-30,-1,0
-73,-30,-1,0
-74,-30,-1,0
-75,-30,-1,0
-76,-30,-1,0
-77,-30,0,-1
-77,-31,0,-1
-77,-32,-1,0
-78,-32,0,-1
-78,-33,0,-1
-78,-34,-1,0
-79,-34,0,1
-79,-33,0,1
-79,-32,0,1
-79,-31,1,0
-78,-31,0,1
-78,-30,-1,0
-79,-30,-1,0
-80,-30,-1,0
-81,-30,-1,0
-82,-30,-1,0
-83,-30,-1,-1
-84,-31,0,-1
-84,-32,0,-1
-84,-33,1,0
-83,-33,0,1
-83,-32,0,1
-83,-31,1,0
-82,-31,1,0
-81,-31,1,0
-80,-31,0,-1
-80,-32,-1,0
-81,-32,-1,0
-82,-32,0,-1
-82,-33,1,0
-81,-33,1,0
-80,-33,0,-1
-80,-34,-1,0
-81,-34,-1,0
-82,-34,-1,0
-83,-34,-1,0
-84,-34,-1,0
-85,-34,-1,0
-86,-34,-1,0
-87,-34,0,1
-87,-33,0,1
-87,-32,0,1
-87,-31,-1,0
-88,-31,0,-1
-88,-32,0,-1
-88,-33,0,-1
-88,-34,-1,0
-89,-34,0,1
-89,-33,0,1
-89,-32,-1,0
-90,-32,-1,0
-91,-32,-1,0
-92,-32,0,1
-92,-31,1,0
-91,-31,-1,1
-92,-30,0,1
-92,-29,0,1
-92,-28,-1,0
-93,-28,-1,0
-94,-28,0,1
-94,-27,1,0
-93,-27,1,0
-92,-27,1,0
-91,-27,0,-1
-91,-28,1,1
-90,-27,1,0
-89,-27,1,0
-88,-27,0,1
-88,-26,0,1
-88,-25,1,0
-87,-25,1,0
-86,-25,0,-1
-86,-26,-1,0
-87,-26,0,-1
-87,-27,0,-1
-87,-28,-1,0
-88,-28,0,-1
-88,-29,-1,0
-89,-29,0,1
-89,-28,-1,0
-90,-28,0,-1
-90,-29,-1,0
-91,-29,0,-1
-91,-30,1,0
-90,-30,0,-1
-90,-31,1,0
-89,-31,0,1
-89,-30,1,0
-88,-30,1,0
-87,-30,0,1
-87,-29,1,0
-86,-29,0,-1
-86,-30,0,-1
-86,-31,0,-1
-86,-32,0,-1
-86,-33,1,0
-85,-33,0,1
-85,-32,0,1
-85,-31,0,1
-85,-30,0,1
-85,-29,1,-1
-84,-30,0,1
-84,-29,1,0
-83,-29,1,0
-82,-29,1,0
-81,-29,1,0
-80,-29,1,0
-79,-29,0,1
-79,-28,-1,0
-80,-28,-1,0
-81,-28,-1,0
-82,-28,-1,0
-83,-28,-1,0
-84,-28,-1,0
-85,-28,-1,0
-86,-28,0,1
-86,-27,1,0
-85,-27,0,1
-85,-26,1,-1
-84,-27,1,0
-83,-27,1,0
-82,-27,1,0
-81,-27,1,0
-80,-27,1,0
-79,-27,0,1
-79,-26,0,1
-79,-25,-1,-1
-80,-26,-1,0
-81,-26,-1,0
-82,-26,-1,0
-83,-26,-1,0
-84,-26,0,1
-84,-25,1,0
-83,-25,1,0
-82,-25,1,0
-81,-25,1,0
-80,-25,0,1
-80,-24,-1,0
-81,-24,0,1
-81,-23,0,1
-81,-22,1,-1
-80,-23,1,-1
-79,-24,1,0
-78,-24,-1,1
-79,-23,0,1
-79,-22,-1,0
-80,-22,0,1
-80,-21,-1,0
-81,-21,-1,0
-82,-21,-1,0
-83,-21,-1,0
-84,-21,-1,0
-85,-21,0,1
-85,-20,1,0
-84,-20,1,0
-83,-20,1,0
-82,-20,1,0
-81,-20,1,0
-80,-20,0,1
-80,-19,-1,0
-81,-19,-1,0
-82,-19,-1,0
-83,-19,-1,0
-84,-19,-1,0
-85,-19,-1,0
-86,-19,0,-1
-86,-20,0,-1
-86,-21,0,-1
-86,-22,-1,0
-87,-22,0,1
-87,-21,0,1
-87,-20,0,1
-87,-19,0,1
-87,-18,-1,0
-88,-18,0,1
-88,-17,1,0
-87,-17,0,1
-87,-16,-1,0
-88,-16,-1,0
-89,-16,-1,0
-90,-16,0,1
-90,-15,1,0
-89,-15,0,1
-89,-14,-1,0
-90,-14,-1,0
-91,-14,-1,0
-92,-14,-1,0
-93,-14,0,-1
-93,-15,1,0
-92,-15,1,0
-91,-15,0,-1
-91,-16,-1,0
-92,-16,-1,0
-93,-16,-1,0
-94,-16,0,1
-94,-15,0,1
-94,-14,-1,0
-95,-14,-1,0
-96,-14,-1,0
-97,-14,-1,0
-98,-14,-1,0
-99,-14,0,-1
-99,-15,1,0
-98,-15,1,0
-97,-15,1,0
-96,-15,1,0
-95,-15,0,-1
-95,-16,-1,0
-96,-16,-1,0
-97,-16,-1,0
-98,-16,-1,0
-99,-16,0,-1
-99,-17,1,0
-98,-17,1,0
-97,-17,1,0
-96,-17,1,0
-95,-17,1,0
-94,-17,1,0
-93,-17,1,0
-92,-17,1,0
-91,-17,1,0
-90,-17,1,0
-89,-17,0,-1
-89,-18,-1,0
-90,-18,-1,0
-91,-18,-1,0
-92,-18,-1,0
-93,-18,-1,0
-94,-18,-1,0
-95,-18,-1,0
-96,-18,-1,0
-97,-18,-1,0
-98,-18,-1,0
-99,-18,-1,0
-100,-18,0,1
-100,-17,-1,0
-101,-17,-1,0
-102,-17,-1,0
-103,-17,-1,0
-104,-17,-1,0
-105,-17,-1,0
-106,-17,-1,0
-107,-17,-1,0
-108,-17,-1,0
-109,-17,-1,0
-110,-17,-1,0
-111,-17,-1,0
-112,-17,-1,0
-113,-17,-1,0
-114,-17,-1,0
-115,-17,0,1
-115,-16,1,0
-114,-16,1,0
-113,-16,1,0
-112,-16,1,0
-111,-16,1,0
-110,-16,1,0
-109,-16,0,1
-109,-15,1,0
-108,-15,0,-1
-108,-16,1,0
-107,-16,1,0
-106,-16,1,0
-105,-16,1,0
-104,-16,1,0
-103,-16,1,0
-102,-16,1,0
-101,-16,1,0
-100,-16,0,1
-100,-15,-1,0
-101,-15,-1,0
-102,-15,0,1
-102,-14,1,0
-101,-14,1,0
-100,-14,0,1
-100,-13,-1,0
-101,-13,-1,0
-102,-13,-1,0
-103,-13,-1,0
-104,-13,0,-1
-104,-14,1,0
-103,-14,0,-1
-103,-15,-1,0
-104,-15,-1,0
-105,-15,0,1
-105,-14,-1,0
-106,-14,0,-1
-106,-15,-1,0
-107,-15,0,1
-107,-14,-1,0
-108,-14,-1,0
-109,-14,-1,0
-110,-14,0,-1
-110,-15,-1,0
-111,-15,0,1
-111,-14,-1,0
-112,-14,0,-1
-112,-15,-1,0
-113,-15,-1,0
-114,-15,-1,0
-115,-15,0,1
-115,-14,-1,0
-116,-14,-1,0
-117,-14,-1,0
-118,-14,0,-1
-118,-15,1,0
-117,-15,1,0
-116,-15,0,-1
-116,-16,-1,0
-117,-16,-1,0
-118,-16,-1,0
-119,-16,-1,0
-120,-16,-1,0
-121,-16,-1,0
-122,-16,-1,0
-123,-16,-1,0
-124,-16,-1,0
-125,-16,-1,0
-126,-16,0,1
-126,-15,1,0
-125,-15,1,0
-124,-15,1,0
-123,-15,0,1
-123,-14,-1,0
-124,-14,-1,0
-125,-14,-1,0
-126,-14,0,1
-126,-13,1,0
-125,-13,1,0
-124,-13,1,0
-123,-13,1,0
-122,-13,1,0
-121,-13,0,-1
-121,-14,-1,0
-122,-14,0,-1
-122,-15,1,0
-121,-15,1,0
-120,-15,1,0
-119,-15,0,1
-119,-14,-1,0
-120,-14,0,1
-120,-13,1,0
-119,-13,1,0
-118,-13,1,0
-117,-13,1,0
-116,-13,1,0
-115,-13,1,0
-114,-13,0,-1
-114,-14,1,0
-113,-14,0,1
-113,-13,1,0
-112,-13,1,0
-111,-13,1,0
-110,-13,1,0
-109,-13,1,0
-108,-13,1,0
-107,-13,1,0
-106,-13,1,0
-105,-13,0,1
-105,-12,1,0
-104,-12,1,0
-103,-12,1,0
-102,-12,1,0
-101,-12,1,0
-100,-12,1,0
-99,-12,0,-1
-99,-13,1,0
-98,-13,1,0
-97,-13,1,0
-96,-13,1,0
-95,-13,1,0
-94,-13,1,0
-93,-13,1,0
-92,-13,1,0
-91,-13,1,0
-90,-13,1,0
-89,-13,1,0
-88,-13,0,-1
-88,-14,0,-1
-88,-15,1,0
-87,-15,0,1
-87,-14,1,0
-86,-14,0,-1
-86,-15,0,-1
-86,-16,0,-1
-86,-17,0,-1
-86,-18,1,0
-85,-18,1,0
-84,-18,1,0
-83,-18,1,0
-82,-18,-1,1
-83,-17,0,1
-83,-16,0,1
-83,-15,1,0
-82,-15,0,-1
-82,-16,0,-1
-82,-17,1,0
-81,-17,0,-1
-81,-18,1,0
-80,-18,0,1
-80,-17,0,1
-80,-16,-1,0
-81,-16,0,1
-81,-15,1,0
-80,-15,0,1
-80,-14,-1,0
-81,-14,-1,0
-82,-14,-1,0
-83,-14,-1,0
-84,-14,0,-1
-84,-15,0,-1
-84,-16,0,-1
-84,-17,-1,0
-85,-17,0,1
-85,-16,0,1
-85,-15,0,1
-85,-14,0,1
-85,-13,1,0
-84,-13,1,0
-83,-13,1,0
-82,-13,1,0
-81,-13,1,0
-80,-13,1,0
-79,-13,1,0
-78,-13,1,0
-77,-13,1,0
-76,-13,0,-1
-76,-14,-1,0
-77,-14,0,-1
-77,-15,1,0
-76,-15,0,-1
-76,-16,-1,0
-77,-16,0,-1
-77,-17,0,-1
-77,-18,0,-1
-77,-19,0,-1
-77,-20,1,0
-76,-20,0,1
-76,-19,1,0
-75,-19,0,-1
-75,-20,0,-1
-75,-21,0,-1
-75,-22,-1,0
-76,-22,0,1
-76,-21,-1,0
-77,-21,-1,1
-78,-20,0,1
-78,-19,0,1
-78,-18,0,1
-78,-17,0,1
-78,-16,0,1
-78,-15,0,1
-78,-14,-1,0
-79,-14,0,-1
-79,-15,0,-1
-79,-16,0,-1
-79,-17,0,-1
-79,-18,0,-1
-79,-19,0,-1
-79,-20,0,-1
-79,-21,1,0
-78,-21,0,-1
-78,-22,0,-1
-78,-23,1,0
-77,-23,0,1
-77,-22,1,-1
-76,-23,1,0
-75,-23,1,0
-74,-23,0,1
-74,-22,0,1
-74,-21,0,1
-74,-20,0,1
-74,-19,0,1
-74,-18,-1,0
-75,-18,-1,0
-76,-18,0,1
-76,-17,1,0
-75,-17,0,1
-75,-16,0,1
-75,-15,0,1
-75,-14,0,1
-75,-13,0,1
-75,-12,-1,0
-76,-12,-1,0
-77,-12,-1,0
-78,-12,-1,0
-79,-12,-1,0
-80,-12,-1,0
-81,-12,-1,0
-82,-12,-1,0
-83,-12,-1,0
-84,-12,-1,0
-85,-12,-1,0
-86,-12,0,-1
-86,-13,-1,0
-87,-13,0,1
-87,-12,-1,0
-88,-12,-1,0
-89,-12,-1,0
-90,-12,-1,0
-91,-12,-1,0
-92,-12,-1,0
-93,-12,-1,0
-94,-12,-1,0
-95,-12,-1,0
-96,-12,-1,0
-97,-12,-1,0
-98,-12,0,1
-98,-11,0,1
-98,-10,1,0
-97,-10,0,-1
-97,-11,1,0
-96,-11,0,1
-96,-10,0,1
-96,-9,1,0
-95,-9,1,0
-94,-9,0,1
-94,-8,-1,0
-95,-8,-1,0
-96,-8,0,1
-96,-7,0,1
-96,-6,1,0
-95,-6,0,-1
-95,-7,1,0
-94,-7,0,1
-94,-6,0,1
-94,-5,-1,0
-95,-5,0,1
-95,-4,1,0
-94,-4,1,0
-93,-4,0,-1
-93,-5,1,0
-92,-5,1,0
-91,-5,1,0
-90,-5,0,1
-90,-4,1,0
-89,-4,0,-1
-89,-5,1,0
-88,-5,0,-1
-88,-6,0,-1
-88,-7,1,0
-87,-7,1,0
-86,-7,0,1
-86,-6,-1,0
-87,-6,0,1
-87,-5,1,0
-86,-5,1,0
-85,-5,0,-1
-85,-6,0,-1
-85,-7,1,0
-84,-7,0,1
-84,-6,0,1
-84,-5,0,1
-84,-4,1,0
-83,-4,0,-1
-83,-5,0,-1
-83,-6,0,-1
-83,-7,0,-1
-83,-8,-1,0
-84,-8,-1,0
-85,-8,-1,0
-86,-8,-1,0
-87,-8,0,-1
-87,-9,-1,0
-88,-9,0,1
-88,-8,-1,0
-89,-8,-1,0
-90,-8,0,1
-90,-7,1,0
-89,-7,0,1
-89,-6,-1,0
-90,-6,-1,0
-91,-6,0,-1
-91,-7,-1,0
-92,-7,0,1
-92,-6,-1,0
-93,-6,0,-1
-93,-7,0,-1
-93,-8,1,0
-92,-8,1,0
-91,-8,0,-1
-91,-9,1,0
-90,-9,1,0
-89,-9,0,-1
-89,-10,-1,0
-90,-10,-1,0
-91,-10,-1,0
-92,-10,0,1
-92,-9,-1,0
-93,-9,0,-1
-93,-10,-1,0
-94,-10,-1,0
-95,-10,0,-1
-95,-11,1,0
-94,-11,1,0
-93,-11,1,0
-92,-11,1,0
-91,-11,1,0
-90,-11,1,0
-89,-11,1,0
-88,-11,0,1
-88,-10,1,0
-87,-10,0,-1
-87,-11,1,0
-86,-11,1,0
-85,-11,1,0
-84,-11,0,1
-84,-10,-1,0
-85,-10,-1,0
-86,-10,0,1
-86,-9,1,0
-85,-9,1,0
-84,-9,1,0
-83,-9,0,-1
